time,HeatingDemand_2bbd,HeatingDemand_Artiestbuurt_2,HeatingDemand_Artiestenbuurt_1,HeatingDemand_DeStrijp_1,HeatingDemand_DeStrijp_2,HeatingDemand_DeStrijp_3,HeatingDemand_Hoekpolder,HeatingDemand_HuisTeLande,HeatingDemand_Kleurenbuurt,HeatingDemand_Ministerbuurt_1,HeatingDemand_Ministerbuurt_2,HeatingDemand_Muziekbuurt_1,HeatingDemand_Muziekbuurt_2,HeatingDemand_Muziekbuurt_3,HeatingDemand_Presidentenbuurt,HeatingDemand_Rembrandtkwartier_1,HeatingDemand_Rembrandtkwartier_2,HeatingDemand_Stationskwartier,HeatingDemand_Stervoorde_1,HeatingDemand_Stervoorde_2,HeatingDemand_Stervoorde_3,HeatingDemand_Stervoorde_4,HeatingDemand_Stervoorde_5,HeatingDemand_TeWerve_1,HeatingDemand_TeWerve_2,HeatingDemand_TeWerve_3,HeatingDemand_TeWerve_4,HeatingDemand_WelGelegen,HeatingDemand_fea2
5439600.0,105959.214,95374.086,278492.33112,110010.59003,110010.59003,110010.59003,59278.184,167825.0144,652974.4064,183860.12757,280167.81344000006,145142.93099999998,145142.93099999998,145142.93099999998,102380.88,105959.214,105959.214,187865.35325999997,76165.1829,113213.43235999999,197465.28900000002,56042.52964,71275.56622000001,122087.26499999998,122087.26499999998,122087.26499999998,122087.26499999998,318584.03676000005,318584.03676000005
5443200.0,102703.80900000001,95029.155,277485.1326,87437.85314,87437.85314,87437.85314,38750.04,178907.26704,658529.4841600001,182786.30265,278531.5088,155053.29,155053.29,155053.29,97050.079,102703.80900000001,102703.80900000001,199694.53335,69917.6286,103926.94424,181267.926,51445.563760000005,65429.08948,121017.21900000001,121017.21900000001,121017.21900000001,121017.21900000001,308796.11906,308796.11906
5446800.0,105972.78600000001,98869.84500000002,288699.94740000006,82060.63426,82060.63426,82060.63426,33956.279,191117.96536,657888.72832,210431.94753,320658.20576,154428.687,154428.687,154428.687,97447.27649999999,105972.78600000001,105972.78600000001,201133.76230999996,69089.95844999999,102696.67898,179122.1145,50836.56202,64654.55371,124760.26500000001,124760.26500000001,124760.26500000001,124760.26500000001,318624.84324,318624.84324
5450400.0,117205.37700000001,115112.73000000001,336129.1716,77830.96002,77830.96002,77830.96002,38201.779,194460.39591999998,661965.8451200001,222715.41516,339375.87072,154426.146,154426.146,154426.146,96190.10450000002,117205.37700000001,117205.37700000001,222255.79986999996,78168.74625,116191.5685,202659.7125,57516.756499999996,73150.50575,134108.376,134108.376,134108.376,134108.376,352397.50018000003,352397.50018000003
5454000.0,122926.14300000001,118286.10600000001,345395.42952,80108.07618,80108.07618,80108.07618,42544.642,214675.76616,675065.47392,250470.45471000002,381669.26432,157509.15899999999,157509.15899999999,157509.15899999999,99020.6805,122926.14300000001,122926.14300000001,230006.64349,86821.88309999999,129053.76203999999,225093.771,63883.75596,81248.13258,144633.93,144633.93,144633.93,144633.93,369597.93662,369597.93662
5457600.0,142940.643,132686.901,387445.75092,90921.79756,90921.79756,90921.79756,61394.942,274445.47976,692772.0864000001,282198.48803999997,430016.74367999996,203960.58299999998,203960.58299999998,203960.58299999998,130020.0475,142940.643,142940.643,237255.85702,102069.68354999999,151718.39382,264625.1055,75103.12518,95517.06189,197381.18699999998,197381.18699999998,197381.18699999998,197381.18699999998,429774.86662,429774.86662
5461200.0,187959.0,142495.38299999997,416086.5183599999,104158.4225,104158.4225,104158.4225,72312.1175,351172.78968,708324.57856,318020.87856000004,484603.2435200001,272147.562,272147.562,272147.562,188503.37099999998,187959.0,187959.0,257576.19744999998,120231.62909999999,178714.66843999998,311711.631,88466.72956,112513.05538,235102.554,235102.554,235102.554,235102.554,565130.0599999999,565130.0599999999
5464800.0,329677.719,190824.636,557207.93712,230257.97894000003,230257.97894000003,230257.97894000003,153469.31600000002,871279.82,797505.1859200001,559320.0519900001,852297.2220800001,355038.225,355038.225,355038.225,318696.1785,329677.719,329677.719,491500.89859,184804.0839,274696.44075999997,479121.69899999996,135979.30124,172940.11802,372721.95900000003,372721.95900000003,372721.95900000003,372721.95900000003,991231.0084599998,991231.0084599998
5468400.0,1057711.2510000002,472900.608,1380869.7753599999,1473257.61506,1473257.61506,1473257.61506,1234274.3244999999,3121862.5141600003,3108784.63616,2492508.53145,3798108.2384,943054.665,943054.665,943054.665,1281700.5074999998,1057711.2510000002,1057711.2510000002,2297147.6547499998,1262373.37245,1876416.71658,3272819.8545000004,928857.4444200001,1181332.11891,1306296.3539999998,1306296.3539999998,1306296.3539999998,1306296.3539999998,3180185.16134,3180185.16134
5472000.0,587011.827,877130.4870000001,2561221.02204,1167028.52365,1167028.52365,1167028.52365,1405082.462,3124586.5996799995,1691969.4176000003,2106581.3401499996,3210028.7087999997,776874.6780000001,776874.6780000001,776874.6780000001,995707.4575000001,587011.827,587011.827,1522563.5760399997,1462758.77025,2174273.5301,3792337.5525,1076301.5149,1368853.26895,908770.455,908770.455,908770.455,908770.455,1764948.89318,1764948.89318
5475600.0,1527709.02,1397023.6709999999,4079309.1193199996,602848.79886,602848.79886,602848.79886,889051.0789999999,2810261.18488,4386509.107840001,2148971.5405200003,3274623.2998400005,1278940.935,1278940.935,1278940.935,765129.7325,1527709.02,1527709.02,926194.7399899999,893066.5408499999,1327471.7471399999,2315357.6985,657120.56586,835733.87403,1674682.5869999998,1674682.5869999998,1674682.5869999998,1674682.5869999998,4593311.7868,4593311.7868
5479200.0,957006.96,714227.58,2085544.5335999997,341700.46823000006,341700.46823000006,341700.46823000006,348623.87,1209375.07432,5177930.970240001,585348.63702,891959.82784,943428.963,943428.963,943428.963,878946.691,957006.96,957006.96,936350.24691,1585875.03615,2357275.97966,4111527.8715000004,1166890.76734,1484065.7745700001,485256.801,485256.801,485256.801,485256.801,2877400.9263999998,2877400.9263999998
5482800.0,478660.356,390845.76599999995,1141269.6367199998,151321.64762000003,151321.64762000003,151321.64762000003,273848.7465,822814.8688800001,1591419.03616,487389.75516,742689.15072,324536.03099999996,324536.03099999996,324536.03099999996,258209.33949999997,478660.356,478660.356,409759.21025,322629.95385,479563.53634,836448.0285,237391.91666000002,301917.90743,337167.08400000003,337167.08400000003,337167.08400000003,337167.08400000003,1439172.1370400002,1439172.1370400002
5486400.0,529048.248,962650.9980000001,2810940.91416,254840.26612000004,254840.26612000004,254840.26612000004,638692.964,1215737.1002399998,1756157.3376,860029.0175399999,1310520.40768,449305.614,449305.614,449305.614,783321.728,529048.248,529048.248,482683.7260699999,486065.05919999996,722496.70528,1260168.672,357647.87072,454860.88256,489074.1329999999,489074.1329999999,489074.1329999999,489074.1329999999,1590671.73232,1590671.73232
5490000.0,363895.89300000004,303867.753,887293.83876,209866.55041,209866.55041,209866.55041,442470.994,741529.74264,955457.4464,471855.0165,719017.1680000001,298603.722,298603.722,298603.722,241351.8905,363895.89300000004,363895.89300000004,336464.41101000004,292662.12464999995,435018.76305999997,758753.6564999999,215341.51393999998,273873.93887,295352.877,295352.877,295352.877,295352.877,1094113.6516200001,1094113.6516200001
5493600.0,198098.58000000002,131872.452,385067.55983999994,73218.70578,73218.70578,73218.70578,106390.844,417586.70632,407735.38752,211611.54945000002,322455.69440000004,152654.193,152654.193,152654.193,95647.4785,198098.58000000002,198098.58000000002,191828.30263999998,101606.70375,151030.2115,263424.78750000003,74762.4635,95083.80425,140189.81699999998,140189.81699999998,140189.81699999998,140189.81699999998,595616.3972,595616.3972
5497200.0,284731.407,166404.94199999998,485902.43064,556097.92579,556097.92579,556097.92579,481342.4560000001,569576.52568,174080.07616,546816.82902,833244.69184,159595.53900000002,159595.53900000002,159595.53900000002,561779.6414999999,284731.407,284731.407,511873.08600999997,337915.19655000005,502283.82302,876076.4355000001,248638.83598000003,316221.87529000005,114379.194,114379.194,114379.194,114379.194,856092.4303799999,856092.4303799999
5500800.0,165830.20799999998,522101.36699999997,1524535.99164,301272.9872900001,301272.9872900001,301272.9872900001,317766.841,778451.81696,249477.67104000002,215720.48358,328716.92736,198919.19999999998,198919.19999999998,198919.19999999998,588892.8045,165830.20799999998,165830.20799999998,598983.0999099999,244532.60909999997,363478.10043999995,633973.431,179927.69756,228834.21938,218267.93099999998,218267.93099999998,218267.93099999998,218267.93099999998,498596.15871999995,498596.15871999995
5504400.0,609434.334,639019.29,1865936.3268,438793.55795000005,438793.55795000005,438793.55795000005,640909.024,1482949.0742400002,1977650.6585600001,964860.20211,1470263.16512,586121.2860000001,586121.2860000001,586121.2860000001,809845.883,609434.334,609434.334,720269.1258099999,688363.02495,1023196.39758,1784644.8795,506499.21342,644171.8184100001,620943.141,620943.141,620943.141,620943.141,1832365.8975599997,1832365.8975599997
5508000.0,1877974.3620000002,1587372.807,4635128.5964399995,2318395.7524200003,2318395.7524200003,2318395.7524200003,2697521.4945,3160573.63744,5304800.45248,3285862.84278,5007029.093760001,2069182.3710000003,2069182.3710000003,2069182.3710000003,2332854.5975,1877974.3620000002,1877974.3620000002,1646479.7868999997,2341239.6086999997,3480064.801079999,6069880.466999999,1722689.8849199999,2190937.80666,2040482.433,2040482.433,2040482.433,2040482.433,5646442.91508,5646442.91508
5511600.0,1221053.604,787085.8949999999,2298290.8134,1086806.07233,1086806.07233,1086806.07233,1181238.3275,2000618.03304,3053394.38208,1693303.77153,2580272.41376,1046888.5499999999,1046888.5499999999,1046888.5499999999,1292503.0860000001,1221053.604,1221053.604,812703.5499699999,1223001.6862499998,1817893.8644999997,3170745.1125,899887.6604999999,1144487.9977499999,1108939.53,1108939.53,1108939.53,1108939.53,3671301.16936,3671301.16936
5515200.0,966709.404,801075.855,2339141.4965999997,1060290.05896,1060290.05896,1060290.05896,1034500.5825000001,1768666.5832800001,3143530.2969600004,1490107.11087,2270639.40704,931350.7559999999,931350.7559999999,931350.7559999999,1242603.0085,966709.404,966709.404,979473.7920499999,1206471.38445,1793322.8973799997,3127888.7745,887724.62362,1129018.90051,1042827.9450000001,1042827.9450000001,1042827.9450000001,1042827.9450000001,2906572.9413599996,2906572.9413599996
5518800.0,908519.529,786245.601,2295837.15492,1029716.0073200001,1029716.0073200001,1029716.0073200001,1027274.3005000001,1699219.25968,3183197.63456,1441993.5440400003,2197323.49568,907709.0549999999,907709.0549999999,907709.0549999999,1204595.3675,908519.529,908519.529,1025255.6317899999,1182661.3736999999,1757931.2270799999,3066159.1169999996,870205.15892,1106737.4336599999,1022842.4249999999,1022842.4249999999,1022842.4249999999,1022842.4249999999,2731615.38386,2731615.38386
5522400.0,641974.713,560601.186,1636955.46312,676624.8911400001,676624.8911400001,676624.8911400001,571204.739,873373.4892,1970626.2694400002,801984.0433499999,1222070.9232,484128.426,484128.426,484128.426,605372.488,641974.713,641974.713,758360.8770399999,556172.973,826706.4931999999,1441929.93,409233.44680000003,520468.04140000005,648904.7880000001,648904.7880000001,648904.7880000001,648904.7880000001,1930203.97042,1930203.97042
5526000.0,109512.315,98678.301,288140.63892,112781.83268,112781.83268,112781.83268,60357.941,176891.6728,680702.86976,178195.81269,271536.47648,144420.52500000002,144420.52500000002,144420.52500000002,105963.389,109512.315,109512.315,198166.73304999998,78992.37045,117415.81977999999,204795.0345,58122.781220000004,73921.25531000001,120751.989,120751.989,120751.989,120751.989,329267.0271,329267.0271
5529600.0,104872.695,96717.102,282413.93783999997,88815.21033,88815.21033,88815.21033,39364.059,183849.04,671893.59488,189852.36081,289298.83552,140524.785,140524.785,140524.785,99137.8255,104872.695,104872.695,203342.22571,71370.96704999999,106087.21521999998,185035.8405,52514.93378,66789.12719,119556.05100000002,119556.05100000002,119556.05100000002,119556.05100000002,315317.2363,315317.2363
5533200.0,109547.829,102226.038,298500.03095999995,83515.51274,83515.51274,83515.51274,34562.923500000004,194796.04408,671044.57408,215582.64987,328506.89504000003,150819.771,150819.771,150819.771,99284.4685,109547.829,109547.829,205929.54394999996,70722.96299999999,105124.00919999999,183355.83,52038.1308,66182.7234,127468.33800000002,127468.33800000002,127468.33800000002,127468.33800000002,329373.80585999996,329373.80585999996
5536800.0,119854.902,116916.081,341394.95652,78869.71356,78869.71356,78869.71356,40340.2195,197190.50832,670040.98112,226976.63919000002,345869.16448000004,155683.641,155683.641,155683.641,97273.6905,119854.902,119854.902,226173.73245999997,81015.39405,120422.88202,210039.91050000003,59611.32698000001,75814.40579000002,131025.84300000001,131025.84300000001,131025.84300000001,131025.84300000001,360363.73867999995,360363.73867999995
5540400.0,124636.641,119102.58299999998,347779.54235999996,79764.10827000001,79764.10827000001,79764.10827000001,43693.692,212673.66231999997,671150.0774400001,253206.26331,385838.11552,156321.267,156321.267,156321.267,99069.978,124636.641,124636.641,229027.99607999998,87381.5526,129885.66583999999,226544.766,64295.562159999994,81771.87268,145334.742,145334.742,145334.742,145334.742,374740.83394,374740.83394
5544000.0,142364.451,129398.352,377843.18783999997,88686.00818,88686.00818,88686.00818,60396.12949999999,250936.97439999998,661548.0422400001,272485.42566,415215.88672,200392.215,200392.215,200392.215,132197.744,142364.451,142364.451,229306.53837,100075.66604999999,148754.44681999998,259455.43049999996,73635.92218,93651.05539,194934.24600000004,194934.24600000004,194934.24600000004,194934.24600000004,428042.44934,428042.44934
5547600.0,179771.196,136158.74099999998,397583.52371999994,99526.00955,99526.00955,99526.00955,69238.2565,324256.35232,664478.6790400001,301532.57232,459478.20544,244101.80400000003,244101.80400000003,244101.80400000003,177572.53149999998,179771.196,179771.196,244003.54147,113884.48935,169280.15454,295256.0835,83796.48846000001,106573.38633000001,223105.185,223105.185,223105.185,223105.185,540512.06264,540512.06264
5551200.0,307007.92799999996,177591.861,518568.23412000004,207145.67401000002,207145.67401000002,207145.67401000002,147979.7235,812382.76008,718960.3660800001,521181.92763,794181.98496,307900.68,307900.68,307900.68,296939.0725,307007.92799999996,307007.92799999996,464700.2327499999,171140.09264999998,254386.01425999994,443696.53649999993,125925.30273999998,160153.32127,339923.352,339923.352,339923.352,339923.352,923070.5035199999,923070.5035199999
5554800.0,1022139.7320000001,445115.5140000001,1299737.3008800002,1444492.1208300001,1444492.1208300001,1444492.1208300001,1205574.426,3038409.3521600002,2916823.5520000006,2425331.92545,3695743.8864,878409.6659999999,878409.6659999999,878409.6659999999,1220593.675,1022139.7320000001,1022139.7320000001,2250474.41619,1213622.77725,1803952.8689,3146429.4225,892986.6361,1135711.19155,1253682.636,1253682.636,1253682.636,1253682.636,3073233.4608799997,3073233.4608799997
5558400.0,634069.197,907650.318,2650338.9285599994,1185557.14574,1185557.14574,1185557.14574,1443075.508,3199976.98176,1820222.38976,2209264.71066,3366498.60672,830457.4980000001,830457.4980000001,830457.4980000001,1028672.085,634069.197,634069.197,1559757.459,1505277.1809,2237473.73556,3902570.4690000005,1107586.66644,1408642.10262,969056.9369999999,969056.9369999999,969056.9369999999,969056.9369999999,1906434.71898,1906434.71898
5562000.0,1557554.0790000001,1428445.98,4171062.2616,647787.99283,647787.99283,647787.99283,933231.943,2853347.02296,4583649.70304,2214801.6198,3374935.8016000004,1312460.781,1312460.781,1312460.781,788189.6785,1557554.0790000001,1557554.0790000001,1020050.9135699999,932939.4186,1386739.58024,2418731.8260000004,686459.1277600001,873047.0114800001,1718760.507,1718760.507,1718760.507,1718760.507,4683045.93086,4683045.93086
5565600.0,932200.2779999999,681321.4770000001,1989458.7128400002,353559.7970300001,353559.7970300001,353559.7970300001,315850.19550000003,1087605.9059199998,5035807.118720001,514288.8462600001,783678.2419200002,884195.1359999999,884195.1359999999,884195.1359999999,873372.367,932200.2779999999,932200.2779999999,960603.23372,1566010.8999,2327749.53516,4060028.259,1152274.68684,1465476.86682,449911.53599999996,449911.53599999996,449911.53599999996,449911.53599999996,2802815.5025199996,2802815.5025199996
5569200.0,466051.401,387846.89099999995,1132512.92172,149095.71578,149095.71578,149095.71578,260525.881,776893.50056,1490710.27456,469140.66759,714881.01728,299853.363,299853.363,299853.363,249087.64299999995,466051.401,466051.401,393656.6241399999,314423.50365,467365.30666,815172.0465,231353.59034000002,294238.29107000004,322374.024,322374.024,322374.024,322374.024,1401261.21234,1401261.21234
5572800.0,541097.9099999999,976991.4719999998,2852815.0982399997,276297.4445,276297.4445,276297.4445,659616.7235,1220571.9077599999,1806236.5196800004,895242.76527,1364179.45184,452324.934,452324.934,452324.934,794636.9865,541097.9099999999,541097.9099999999,492914.7932799999,511187.34285,759838.96394,1325300.5185,376132.90906000003,478370.37763000006,505281.80700000003,505281.80700000003,505281.80700000003,505281.80700000003,1626901.0493999997,1626901.0493999997
5576400.0,361132.092,300103.98,876303.6216,219403.76106000005,219403.76106000005,219403.76106000005,446379.7765,723857.21352,947969.7542400002,470736.20012999995,717312.30496,290260.623,290260.623,290260.623,233252.992,361132.092,361132.092,330481.84844999993,295247.99700000003,438862.4548,765457.77,217244.20520000003,276293.80460000003,294786.08999999997,294786.08999999997,294786.08999999997,294786.08999999997,1085803.82328,1085803.82328
5580000.0,235254.93600000002,173703.282,507213.58343999996,76292.40234,76292.40234,76292.40234,145308.3275,492339.64072,561909.6224,278418.20643,424256.31456,186703.71600000001,186703.71600000001,186703.71600000001,130950.2775,235254.93600000002,235254.93600000002,235982.64521,154265.0103,229302.55852000002,399946.32300000003,113508.57548000001,144361.57754000003,186947.652,186947.652,186947.652,186947.652,707333.17424,707333.17424
5583600.0,348936.849,235044.72000000003,686330.5824000001,649324.87774,649324.87774,649324.87774,558608.869,703213.6428,356396.51904000004,648680.41812,988465.39904,209672.517,209672.517,209672.517,648402.1425000001,348936.849,348936.849,581687.2153299999,415383.61275,617434.4071,1076920.4775,305640.2879,388717.01045,177518.238,177518.238,177518.238,177518.238,1049136.7926599998,1049136.7926599998
5587200.0,281059.43700000003,673706.472,1967222.8982399998,336538.51165,336538.51165,336538.51165,425652.577,1002074.358,615490.4998400001,409465.64085,623947.6432,306969.801,306969.801,306969.801,736797.74,281059.43700000003,281059.43700000003,748162.9411099999,399971.44710000005,594525.45964,1036963.0110000002,294299.97836,374294.26778000005,345020.673,345020.673,345020.673,345020.673,845052.04058,845052.04058
5590800.0,596254.728,633345.408,1849368.59136,524072.56506000005,524072.56506000005,524072.56506000005,698627.5449999999,1452583.9592,2136738.6169600002,996998.4956400001,1519235.8028800003,593099.8859999999,593099.8859999999,593099.8859999999,840400.6309999999,596254.728,596254.728,683794.3330399999,745131.19455,1107577.7262199998,1931821.6155,548269.37278,697295.61169,626111.571,626111.571,626111.571,626111.571,1792739.2155199999,1792739.2155199999
5594400.0,1869290.5950000002,1573312.449,4594072.35108,2622585.63545,2622585.63545,2622585.63545,2646054.8345,3040458.0416800003,5160572.496,3243596.72511,4942623.58112,2020179.756,2020179.756,2020179.756,2290537.1125000003,1869290.5950000002,1869290.5950000002,1885815.1175499998,2318389.8084,3446100.40656,6010640.244000001,1705876.9454400002,2169554.90712,2039832.534,2039832.534,2039832.534,2039832.534,5620333.7223000005,5620333.7223000005
5598000.0,1146411.849,701162.181,2047393.5685199997,1046078.4695899999,1046078.4695899999,1046078.4695899999,1099892.864,1804580.5276000001,2682828.01216,1537879.9888199999,2343436.17344,949632.8489999999,949632.8489999999,949632.8489999999,1140505.723,1146411.849,1146411.849,833311.3071399999,1090431.5175,1620838.9470000002,2827044.6750000003,802342.2030000001,1020428.5065000001,1024073.406,1024073.406,1024073.406,1024073.406,3446878.29266,3446878.29266
5601600.0,836905.0829999999,686741.139,2005284.12588,929996.93732,929996.93732,929996.93732,890126.0129999999,1499792.0780800001,2609499.6953600002,1279233.6820200002,1949308.4678400003,782311.968,782311.968,782311.968,1035438.2324999999,836905.0829999999,836905.0829999999,900278.6235299999,1023541.5798000001,1521412.4223200001,2653626.3180000004,753124.42168,957832.7376400001,889520.301,889520.301,889520.301,889520.301,2516294.6162199997,2516294.6162199997
5605200.0,794568.186,681084.7590000001,1988767.49628,905939.9039900001,905939.9039900001,905939.9039900001,874554.387,1459806.7836,2676351.60512,1252344.88365,1908335.0607999999,771557.499,771557.499,771557.499,1018143.1960000001,794568.186,794568.186,944356.09268,1012304.68875,1504709.6855,2624493.6374999997,744856.2895,947317.22725,880150.98,880150.98,880150.98,880150.98,2389001.6792399995,2389001.6792399995
5608800.0,569240.709,475019.691,1387057.4977199999,596617.3276800001,596617.3276800001,596617.3276800001,500668.31149999995,746331.5074400001,1646638.6700800003,714342.7659900001,1088522.3100800002,408348.186,408348.186,408348.186,515126.6645000001,569240.709,569240.709,632574.9710799999,473591.97045,703956.45978,1227831.0345,348470.14122,443188.53531,560829.7679999999,560829.7679999999,560829.7679999999,560829.7679999999,1711517.06506,1711517.06506
5612400.0,96155.76,82694.091,241466.74572,101524.75399,101524.75399,101524.75399,56504.4585,132275.04223999998,571095.4105600001,155944.39875,237629.56,121488.75900000002,121488.75900000002,121488.75900000002,91278.1205,96155.76,96155.76,162637.69691,68098.2552,101222.59168,176551.032,50106.86432000001,63726.515360000005,108670.58699999998,108670.58699999998,108670.58699999998,108670.58699999998,289108.3184,289108.3184
5616000.0,90864.828,82835.997,241881.11124000003,76519.80952000001,76519.80952000001,76519.80952000001,35156.0265,141014.61392,552192.3244800001,156066.83442,237816.12864000004,127782.831,127782.831,127782.831,83380.045,90864.828,90864.828,163946.26703000002,59474.0394,88403.38695999999,154191.954,43761.14504,55655.95292,104148.687,104148.687,104148.687,104148.687,273200.24951999995,273200.24951999995
5619600.0,90779.493,84108.171,245595.85932,71480.03434000001,71480.03434000001,71480.03434000001,30464.542500000003,163294.21391999998,555530.3520000001,157744.05675,240371.896,131814.786,131814.786,131814.786,84412.9825,90779.493,90779.493,172751.94365,58208.02965,86521.56506,150909.7065,42829.611939999995,54471.21787,105234.045,105234.045,105234.045,105234.045,272943.67562,272943.67562
5623200.0,99054.42899999999,93480.61200000001,272963.38704,66367.43872,66367.43872,66367.43872,27743.036999999997,165918.56975999998,553219.3856,179156.11329000004,272999.79168,130830.282,130830.282,130830.282,82733.35350000001,99054.42899999999,99054.42899999999,179332.27376999997,60967.282499999994,90622.973,158063.32499999998,44859.877,57053.3335,107361.21299999999,107361.21299999999,107361.21299999999,107361.21299999999,297823.64985999995,297823.64985999995
5626800.0,105563.4,101266.75799999999,295698.93335999997,67646.06585000001,67646.06585000001,67646.06585000001,34991.4635,167140.42039999997,560649.84896,198574.49555999998,302589.70752,132144.126,132144.126,132144.126,83383.3805,105563.4,105563.4,195704.53734,69817.44374999999,103778.0275,181008.1875,51371.847499999996,65335.33625,116623.158,116623.158,116623.158,116623.158,317393.95599999995,317393.95599999995
5630400.0,110260.02600000001,107145.76800000001,312865.64256,71125.36232999999,71125.36232999999,71125.36232999999,40409.6525,171306.16248,574891.75808,220370.80758,335803.13536,135727.449,135727.449,135727.449,88086.78550000001,110260.02600000001,110260.02600000001,199204.92826,75235.47705,111831.49922,195054.9405,55358.44978,70405.54519,128694.291,128694.291,128694.291,128694.291,331515.14484,331515.14484
5634000.0,125845.46100000001,116060.409,338896.39428,87987.52699000001,87987.52699000001,87987.52699000001,61636.575000000004,185725.77656000003,589160.9542400001,239701.60746000003,365259.59232000005,163719.609,163719.609,163719.609,108389.491,125845.46100000001,125845.46100000001,204403.81194999994,88224.5034,131138.64456,228730.19400000002,64915.807440000004,82560.70812000001,163408.359,163408.359,163408.359,163408.359,378375.35274,378375.35274
5637600.0,239339.811,153897.651,449381.14092000003,195010.37479000003,195010.37479000003,195010.37479000003,142645.538,639594.80856,654502.67648,441361.83546000003,672551.36832,235990.11899999998,235990.11899999998,235990.11899999998,259620.6655,239339.811,239339.811,417396.889,146701.3032,218059.71487999998,380336.712,107943.18112000001,137283.44176000002,274053.936,274053.936,274053.936,274053.936,719615.0317399999,719615.0317399999
5641200.0,924707.145,400142.88,1168417.2096,1359461.62385,1359461.62385,1359461.62385,1080724.5435,2853313.0633599996,2589331.2761600004,2217716.10942,3379376.92864,779282.601,779282.601,779282.601,1055156.7565,924707.145,924707.145,2145167.12371,1068556.3902,1588323.32568,2770331.382,786246.43032,999957.7083600002,1145263.875,1145263.875,1145263.875,1145263.875,2780286.1493,2780286.1493
5644800.0,595621.923,880109.955,2569921.0686,1039591.08088,1039591.08088,1039591.08088,1341794.3035000002,3007156.7556800004,1696066.3142400002,2060321.05398,3139536.84416,802218.459,802218.459,802218.459,960341.4135,595621.923,595621.923,1350832.4394499997,1359086.0319,2020172.32396,3523556.379,1000018.8580400001,1271836.06442,915530.226,915530.226,915530.226,915530.226,1790836.58182,1790836.58182
5648400.0,1474034.901,1200841.092,3506455.98864,537415.33967,537415.33967,537415.33967,715705.5044999999,2494799.09584,3900869.68896,1933803.9567,2946748.8864,1191864.543,1191864.543,1191864.543,661998.26,1474034.901,1474034.901,855572.1266300001,803274.7725,1194003.489,2082564.225,591051.561,751706.5155000001,1610319.6209999998,1610319.6209999998,1610319.6209999998,1610319.6209999998,4431931.60234,4431931.60234
5652000.0,858678.684,642997.635,1877553.0942000002,320086.67625,320086.67625,320086.67625,285014.69850000006,981451.08128,4802317.07456,458381.21469,698485.6604800001,800580.054,800580.054,800580.054,808135.496,858678.684,858678.684,844233.8358999998,1413970.3237499997,2101753.4195,3665848.9875,1040402.8555,1323196.92025,392519.277,392519.277,392519.277,392519.277,2581760.57656,2581760.57656
5655600.0,410254.88700000005,321994.06200000003,940222.66104,137482.91909,137482.91909,137482.91909,217768.9185,676929.584,1074486.9856,392248.23645,597711.5984,252047.56200000003,252047.56200000003,252047.56200000003,202657.03499999997,410254.88700000005,410254.88700000005,340320.6842099999,242824.8456,360939.64703999995,629545.896,178671.12096,227236.09008,271829.628,271829.628,271829.628,271829.628,1233499.6935800002,1233499.6935800002
5659200.0,520449.05999999994,964255.3859999999,2815625.72712,236606.39343,236606.39343,236606.39343,630479.997,1200682.1525599998,1766538.3916800001,854556.65169,1302181.56448,443284.99199999997,443284.99199999997,443284.99199999997,747719.0665,520449.05999999994,520449.05999999994,476195.34872,491823.5031,731056.17004,1275097.971,361884.94796,460249.64858000004,490351.13700000005,490351.13700000005,490351.13700000005,490351.13700000005,1564816.8403999999,1564816.8403999999
5662800.0,357048.708,274357.81500000006,801124.8198,199213.20738,199213.20738,199213.20738,419460.50299999997,732434.40984,954367.8361600001,463621.45074,706470.78208,301837.092,301837.092,301837.092,233876.07950000002,357048.708,357048.708,326065.38341,289268.74305,429974.77361999993,749956.0005,212844.65537999998,270698.40398999996,294482.604,294482.604,294482.604,294482.604,1073526.44872,1073526.44872
5666400.0,78950.87700000001,26092.380000000005,76189.74960000001,64643.264619999994,64643.264619999994,64643.264619999994,51894.41249999999,142262.20144,87818.75776000001,49805.96985,75894.81120000001,49701.405,49701.405,49701.405,21202.433,78950.87700000001,78950.87700000001,63953.278999999995,22648.5882,33665.30888,58718.562,16664.88712,21194.60476,31742.024999999998,31742.024999999998,31742.024999999998,31742.024999999998,237378.97018,237378.97018
5670000.0,302662.26900000003,174626.96099999998,509910.72611999995,501950.66614000004,501950.66614000004,501950.66614000004,427442.848,614929.4284,225963.54304,556406.51871,847857.55232,176519.952,176519.952,176519.952,533637.566,302662.26900000003,302662.26900000003,521595.9719099999,325542.20355,483892.36181999993,843998.3055,239534.75718,304643.19789,133539.843,133539.843,133539.843,133539.843,910004.5554600001,910004.5554600001
5673600.0,232561.863,569180.154,1662006.04968,302628.15891000006,302628.15891000006,302628.15891000006,355120.353,926881.80008,416924.92928,307772.77776,468987.08992,256009.82999999996,256009.82999999996,256009.82999999996,646724.2215000001,232561.863,232561.863,667725.5371799999,286332.25814999995,425609.9244599999,742342.8914999999,210683.98253999997,267950.43416999996,276337.578,276337.578,276337.578,276337.578,699236.00142,699236.00142
